station_id,name,capacity,lat,lon,no_classic_count,no_docks_count,problem_count,total_count,pct_no_classic,pct_no_docks,pct_problem,bin_no_classic,bin_no_docks,bin_problem
a3a4d588-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Monroe St,39,41.880958,-87.616743,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a4daa1-a135-11e9-9cda-0a87ae2ba916,Clinton St & Madison St,27,41.882751965685614,-87.64119029045105,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,Aberdeen St & Monroe St,19,41.880419,-87.655519,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a4ea00-a135-11e9-9cda-0a87ae2ba916,Daley Center Plaza,39,41.884241,-87.629634,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
a3a4ef26-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Grand Ave,19,41.891578,-87.648384,0,2,2,10,0.0,20.0,20.0,0% to 9%,10% to 24%,10% to 24%
a3a4f46b-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Oak St,23,41.90096039,-87.62377664,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a4f993-a135-11e9-9cda-0a87ae2ba916,Eckhart Park,19,41.89637337,-87.66098386,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3a4fec3-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Fullerton Ave,19,41.925566,-87.658416,0,5,5,10,0.0,50.0,50.0,0% to 9%,25% to 74%,25% to 74%
a3a503e5-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Randolph St,19,41.884069,-87.656853,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a50991-a135-11e9-9cda-0a87ae2ba916,Financial Pl & Ida B Wells Dr,31,41.8750236280333,-87.6330940425396,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a50ec8-a135-11e9-9cda-0a87ae2ba916,Millennium Park,47,41.8810317,-87.62408432,6,0,6,10,60.0,0.0,60.0,25% to 74%,0% to 9%,25% to 74%
a3a513e9-a135-11e9-9cda-0a87ae2ba916,Clinton St & Washington Blvd,31,41.88338,-87.64117,3,0,3,10,30.0,0.0,30.0,25% to 74%,0% to 9%,25% to 74%
a3a51934-a135-11e9-9cda-0a87ae2ba916,Carpenter St & Huron St,19,41.894556,-87.653449,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a51e6e-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Willow St,15,41.913688,-87.652855,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a523a6-a135-11e9-9cda-0a87ae2ba916,Clark St & Armitage Ave,31,41.918306,-87.636282,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a528d0-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 64th St,11,41.778881,-87.586647,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a52df5-a135-11e9-9cda-0a87ae2ba916,Desplaines St & Randolph St,23,41.883703,-87.644238,8,0,8,10,80.0,0.0,80.0,75% to 89%,0% to 9%,75% to 89%
a3a53324-a135-11e9-9cda-0a87ae2ba916,Field Museum,55,41.865312,-87.617867,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a53843-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Washington St,15,41.882664,-87.63253,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a53d70-a135-11e9-9cda-0a87ae2ba916,McClurg Ct & Ohio St,19,41.892592119709725,-87.61728912591934,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5428e-a135-11e9-9cda-0a87ae2ba916,Orleans St & Merchandise Mart Plaza,35,41.888243,-87.63639,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a547b8-a135-11e9-9cda-0a87ae2ba916,63rd St Beach,15,41.78091096424803,-87.57632374763489,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a54cdb-a135-11e9-9cda-0a87ae2ba916,Stony Island Ave & 67th St,11,41.77345849948,-87.5853397391,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a555e8-a135-11e9-9cda-0a87ae2ba916,Clinton St & Polk St,15,41.87146651779,-87.6409491327,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a55b3e-a135-11e9-9cda-0a87ae2ba916,State St & Pearson St,27,41.897448,-87.628722,9,0,9,10,90.0,0.0,90.0,90% to 100%,0% to 9%,90% to 100%
a3a56075-a135-11e9-9cda-0a87ae2ba916,Desplaines St & Jackson Blvd,27,41.87811890091227,-87.64394760131836,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a565b1-a135-11e9-9cda-0a87ae2ba916,Halsted St & Polk St,19,41.87184,-87.64664,7,0,7,10,70.0,0.0,70.0,25% to 74%,0% to 9%,25% to 74%
a3a56ae5-a135-11e9-9cda-0a87ae2ba916,900 W Harrison St,19,41.874754,-87.649807,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5700b-a135-11e9-9cda-0a87ae2ba916,Dearborn St & Erie St,27,41.893992,-87.629318,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a57527-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Huron St,27,41.894666,-87.638437,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a57a52-a135-11e9-9cda-0a87ae2ba916,Green St & Washington Blvd,11,41.88318130597391,-87.64872461557388,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
a3a57f6b-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Argyle St,15,41.97328682025979,-87.65475958585739,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a58495-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Waveland Ave,27,41.949399,-87.654529,3,0,3,10,30.0,0.0,30.0,25% to 74%,0% to 9%,25% to 74%
a3a589b9-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Wellington Ave,22,41.9362534831413,-87.65266209840775,0,3,3,10,0.0,30.0,30.0,0% to 9%,25% to 74%,25% to 74%
a3a58ee0-a135-11e9-9cda-0a87ae2ba916,Western Ave & Winnebago Ave,15,41.91552,-87.687022,7,0,7,10,70.0,0.0,70.0,25% to 74%,0% to 9%,25% to 74%
a3a593fc-a135-11e9-9cda-0a87ae2ba916,Wilton Ave & Belmont Ave,27,41.940231918108594,-87.65294373035431,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a59915-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & North Ave,19,41.911386,-87.638677,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a59ec3-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Lake St,19,41.88592,-87.66717,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5a48b-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & Cermak Rd,19,41.85308455741279,-87.63193130493164,8,0,8,10,80.0,0.0,80.0,75% to 89%,0% to 9%,75% to 89%
a3a5a9d0-a135-11e9-9cda-0a87ae2ba916,Blackstone Ave & Hyde Park Blvd,19,41.802562,-87.590368,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5af44-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Congress Pkwy,15,41.87501,-87.67328,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5b496-a135-11e9-9cda-0a87ae2ba916,California Ave & Milwaukee Ave,15,41.922695,-87.697153,0,1,1,10,0.0,10.0,10.0,0% to 9%,10% to 24%,10% to 24%
a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Cullerton St,15,41.854966518753926,-87.67569959163664,2,8,10,10,20.0,80.0,100.0,10% to 24%,75% to 89%,90% to 100%
a3a5bf01-a135-11e9-9cda-0a87ae2ba916,Rush St & Hubbard St,23,41.890173,-87.626185,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5c440-a135-11e9-9cda-0a87ae2ba916,Clark St & North Ave,15,41.911974,-87.631942,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5c96f-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Fullerton Ave,15,41.924161029067626,-87.64638036489487,1,2,3,10,10.0,20.0,30.0,10% to 24%,10% to 24%,25% to 74%
a3a5ce97-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Chicago Ave,19,41.895769,-87.67722,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3a5d3bb-a135-11e9-9cda-0a87ae2ba916,Blue Island Ave & 18th St,15,41.857556,-87.661535,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5d8db-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Division St,19,41.903266,-87.678435,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5de24-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Melrose St,15,41.9406,-87.669435,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
a3a5e353-a135-11e9-9cda-0a87ae2ba916,Wentworth Ave & 24th St,15,41.85008369347577,-87.6321405172348,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5eb69-a135-11e9-9cda-0a87ae2ba916,Kingsbury St & Kinzie St,31,41.88917683258,-87.6385057718,6,0,6,10,60.0,0.0,60.0,25% to 74%,0% to 9%,25% to 74%
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,Peoria St & Jackson Blvd,19,41.8776415962753,-87.64961779117584,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5f5e6-a135-11e9-9cda-0a87ae2ba916,Halsted St & 21st St,11,41.85377981072743,-87.6466029882431,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 13th St,15,41.865054,-87.656959,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6002c-a135-11e9-9cda-0a87ae2ba916,Morgan Ave & 14th Pl,15,41.862378,-87.651062,0,7,7,10,0.0,70.0,70.0,0% to 9%,25% to 74%,25% to 74%
a3a6054c-a135-11e9-9cda-0a87ae2ba916,Clybourn Ave & Division St,15,41.904613,-87.640552,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a60a65-a135-11e9-9cda-0a87ae2ba916,Dearborn Pkwy & Delaware Pl,19,41.898969,-87.629912,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a60f7e-a135-11e9-9cda-0a87ae2ba916,Clark St & Lincoln Ave,23,41.915689,-87.6346,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a614ad-a135-11e9-9cda-0a87ae2ba916,McClurg Ct & Erie St,31,41.894503,-87.617854,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a61a0b-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Webster Ave,15,41.922167,-87.638888,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a62025-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Webster Ave,19,41.921822,-87.64414,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a62566-a135-11e9-9cda-0a87ae2ba916,Mies van der Rohe Way & Chestnut St,19,41.8985866514,-87.6219152258,4,0,4,10,40.0,0.0,40.0,25% to 74%,0% to 9%,25% to 74%
a3a62aad-a135-11e9-9cda-0a87ae2ba916,Loomis St & Jackson Blvd,19,41.877945,-87.662007,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a62fc9-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & 26th St,15,41.845687,-87.622481,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a634dd-a135-11e9-9cda-0a87ae2ba916,State St & 33rd St,15,41.834734,-87.625813,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a639f5-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 33rd St,11,41.8349,-87.61793,8,1,9,10,80.0,10.0,90.0,75% to 89%,10% to 24%,90% to 100%
a3a640d1-a135-11e9-9cda-0a87ae2ba916,Fort Dearborn Dr & 31st St,27,41.838556,-87.608218,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a64639-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Diversey Pkwy,15,41.932225,-87.658617,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6c38e-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Wellington Ave,19,41.93577461766458,-87.66360014677048,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6c910-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Belmont Ave,15,41.93947775040509,-87.6637476682663,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6ce53-a135-11e9-9cda-0a87ae2ba916,Clark St & Wellington Ave,15,41.9364968219,-87.6475386582,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6d371-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Wellington Ave,15,41.9366884494997,-87.63682901859283,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3a6d884-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Wabansia Ave,15,41.912616,-87.681391,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6de38-a135-11e9-9cda-0a87ae2ba916,Claremont Ave & Hirsch St,11,41.907781,-87.685854,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a6e359-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & North Ave,15,41.910535,-87.689556,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6e866-a135-11e9-9cda-0a87ae2ba916,Rush St & Superior St,23,41.89576474564,-87.6259080327,5,0,5,10,50.0,0.0,50.0,25% to 74%,0% to 9%,25% to 74%
a3a6ed98-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Wellington Ave,15,41.93588,-87.67842,0,9,9,10,0.0,90.0,90.0,0% to 9%,90% to 100%,90% to 100%
a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Clybourn Ave,15,41.931931,-87.677856,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6f7a5-a135-11e9-9cda-0a87ae2ba916,Franklin St & Lake St,27,41.885837,-87.6355,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a6fcac-a135-11e9-9cda-0a87ae2ba916,Clark St & Grace St,23,41.95078,-87.659172,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a701b8-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Wrightwood Ave,15,41.92883,-87.668507,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a70bbd-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 14th St,19,41.864059,-87.623727,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3a710c5-a135-11e9-9cda-0a87ae2ba916,Canal St & Harrison St,15,41.874255,-87.639573,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a715ce-a135-11e9-9cda-0a87ae2ba916,Clinton St & 18th St,15,41.85795,-87.640826,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3a71b0a-a135-11e9-9cda-0a87ae2ba916,May St & Cullerton St,11,41.855136,-87.654127,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a72012-a135-11e9-9cda-0a87ae2ba916,Rush St & Cedar St,11,41.90230870122,-87.627690528,0,7,7,10,0.0,70.0,70.0,0% to 9%,25% to 74%,25% to 74%
a3a7258b-a135-11e9-9cda-0a87ae2ba916,Mies van der Rohe Way & Chicago Ave,15,41.896944626370825,-87.62175768613815,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a72aad-a135-11e9-9cda-0a87ae2ba916,Canal St & Madison St,27,41.882409,-87.639767,4,0,4,10,40.0,0.0,40.0,25% to 74%,0% to 9%,25% to 74%
a3a72fc4-a135-11e9-9cda-0a87ae2ba916,Wells St & Polk St,19,41.87273154226308,-87.63351649045944,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a734ce-a135-11e9-9cda-0a87ae2ba916,Clark St & Elm St,39,41.902973,-87.63128,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3a739e4-a135-11e9-9cda-0a87ae2ba916,Theater on the Lake,31,41.926277,-87.630834,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a73ef1-a135-11e9-9cda-0a87ae2ba916,State St & 19th St,15,41.856594,-87.627542,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a743ff-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & Pershing Rd,15,41.8246,-87.61678,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a74947-a135-11e9-9cda-0a87ae2ba916,Ritchie Ct & Banks St,15,41.906866,-87.626217,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a74e60-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Illinois St,31,41.890762,-87.631697,5,0,5,10,50.0,0.0,50.0,25% to 74%,0% to 9%,25% to 74%
a3a7537c-a135-11e9-9cda-0a87ae2ba916,Wells St & Elm St,23,41.903222,-87.634324,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a75885-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Thomas St (Augusta Blvd),23,41.901315,-87.677409,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a75d8a-a135-11e9-9cda-0a87ae2ba916,State St & 35th St,19,41.8310363140161,-87.62679755687714,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a762a1-a135-11e9-9cda-0a87ae2ba916,Stave St & Armitage Ave,11,41.917741,-87.691392,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a767b1-a135-11e9-9cda-0a87ae2ba916,Ogden Ave & Race Ave,15,41.891795,-87.658751,0,7,7,10,0.0,70.0,70.0,0% to 9%,25% to 74%,25% to 74%
a3a76cb6-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Fullerton Ave,15,41.92533,-87.6658,0,6,6,10,0.0,60.0,60.0,0% to 9%,25% to 74%,25% to 74%
a3a771c2-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Wrightwood Ave,15,41.928773,-87.663913,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7775b-a135-11e9-9cda-0a87ae2ba916,Canal St & Monroe St,27,41.88169,-87.63953,2,0,2,10,20.0,0.0,20.0,10% to 24%,0% to 9%,10% to 24%
a3a77c8d-a135-11e9-9cda-0a87ae2ba916,Canal St & Adams St,43,41.879255,-87.639904,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a781a6-a135-11e9-9cda-0a87ae2ba916,State St & 29th St,11,41.841707,-87.626938,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a786ac-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & Wacker Pl,19,41.886875,-87.62603,1,0,1,10,10.0,0.0,10.0,10% to 24%,0% to 9%,10% to 24%
a3a78bc0-a135-11e9-9cda-0a87ae2ba916,Columbus Dr & Randolph St,55,41.884728,-87.619521,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a790cc-a135-11e9-9cda-0a87ae2ba916,Cityfront Plaza Dr & Pioneer Ct,31,41.890573,-87.622072,6,0,6,10,60.0,0.0,60.0,25% to 74%,0% to 9%,25% to 74%
a3a795d7-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Madison St,19,41.882134,-87.625125,6,0,6,10,60.0,0.0,60.0,25% to 74%,0% to 9%,25% to 74%
a3a79adb-a135-11e9-9cda-0a87ae2ba916,Green St & Madison St,27,41.88185932803823,-87.64926373958588,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a79fdc-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & Grand Ave,31,41.891466,-87.626761,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & 47th St,11,41.809851,-87.616279,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,Indiana Ave & 40th St,11,41.82168,-87.6216,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7af11-a135-11e9-9cda-0a87ae2ba916,Halsted St & 18th St,15,41.85750568031716,-87.64599144458771,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7b41d-a135-11e9-9cda-0a87ae2ba916,Western Ave & 21st St,15,41.854109,-87.685838,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7b936-a135-11e9-9cda-0a87ae2ba916,Prairie Ave & Garfield Blvd,11,41.794853,-87.618691,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7be40-a135-11e9-9cda-0a87ae2ba916,Paulina St & 18th St,15,41.857901,-87.668745,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7c341-a135-11e9-9cda-0a87ae2ba916,Halsted St & Archer Ave,15,41.847203,-87.646795,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7c852-a135-11e9-9cda-0a87ae2ba916,Emerald Ave & 28th St,15,41.84358,-87.645368,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7cd56-a135-11e9-9cda-0a87ae2ba916,Laflin St & Cullerton St,15,41.85491457576575,-87.66355991363525,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7d279-a135-11e9-9cda-0a87ae2ba916,Normal Ave & Archer Ave,11,41.849527,-87.640591,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7d782-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Division St,27,41.90345,-87.667747,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,St. Clair St & Erie St,19,41.89434513742426,-87.62279838323593,4,0,4,10,40.0,0.0,40.0,25% to 74%,0% to 9%,25% to 74%
a3a7e19b-a135-11e9-9cda-0a87ae2ba916,Wells St & Hubbard St,31,41.889906,-87.634266,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7e69e-a135-11e9-9cda-0a87ae2ba916,Leavitt St & North Ave,11,41.910282,-87.682325,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7eba7-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Grand Ave,23,41.89239445296271,-87.67688512802124,2,0,2,10,20.0,0.0,20.0,10% to 24%,0% to 9%,10% to 24%
a3a7f0ba-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Madison St,15,41.88137,-87.67493,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,California Ave & Division St,19,41.903029,-87.697474,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a7faf7-a135-11e9-9cda-0a87ae2ba916,Elizabeth St & Fulton St,15,41.88671077318443,-87.65965729951859,7,1,8,10,70.0,10.0,80.0,25% to 74%,10% to 24%,75% to 89%
a3a80009-a135-11e9-9cda-0a87ae2ba916,Wells St & 19th St,11,41.856802,-87.633879,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a80512-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Cortland St,19,41.915983,-87.677335,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a80a1e-a135-11e9-9cda-0a87ae2ba916,Clark St & Drummond Pl,23,41.931248,-87.644336,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a80f32-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Rockwell St,19,41.92019556200566,-87.69265919923781,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a817dc-a135-11e9-9cda-0a87ae2ba916,Clifton Ave & Armitage Ave,15,41.918216,-87.656936,0,9,9,10,0.0,90.0,90.0,0% to 9%,90% to 100%,90% to 100%
a3a81d33-a135-11e9-9cda-0a87ae2ba916,Halsted St & Willow St,19,41.913865,-87.648755,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a8224f-a135-11e9-9cda-0a87ae2ba916,Halsted St & Dickens Ave,23,41.919936,-87.64883,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a8275e-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Belmont Ave,15,41.939743,-87.658865,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a82c6c-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Waveland Ave,23,41.94815,-87.66394,0,7,7,10,0.0,70.0,70.0,0% to 9%,25% to 74%,25% to 74%
a3a83181-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Melrose Ave,15,41.9406,-87.6785,0,8,8,10,0.0,80.0,80.0,0% to 9%,75% to 89%,75% to 89%
a3a83698-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Roscoe St,19,41.943739,-87.66402,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
a3a83ba1-a135-11e9-9cda-0a87ae2ba916,Wood St & Webster Ave,19,41.92105672992757,-87.67279744148254,2,0,2,10,20.0,0.0,20.0,10% to 24%,0% to 9%,10% to 24%
