num_bikes_available,station_id,num_docks_available,num_bikes_disabled,num_scooters_unavailable,is_renting,is_installed,is_returning,num_ebikes_available,num_docks_disabled,num_scooters_available,timestamp,n_classic,n_electric,n_scooters
5,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,8,2,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,2,3,0
10,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,6,0,3.0,07/27/2024 01:10 AM,4,6,0
9,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,8,1,0
10,1870193411073343610,5,0,0.0,1,1,1,7,0,0.0,07/27/2024 01:10 AM,3,7,0
0,1965903932548317228,15,0,,1,1,1,0,0,,07/27/2024 01:10 AM,0,0,0
4,a3a4739d-a135-11e9-9cda-0a87ae2ba916,22,0,0.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,1,3,1
9,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,8,1,0
5,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,6,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
9,a3a767b1-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,8,1,2
3,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,11,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
15,a3a845b0-a135-11e9-9cda-0a87ae2ba916,0,7,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,13,2,0
3,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,2,1,0
9,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,6,0,0.0,1,1,1,5,0,0.0,07/27/2024 01:10 AM,4,5,0
4,1872721938125427506,11,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
7,1859717767703464460,7,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,4,3,0
0,a3a7775b-a135-11e9-9cda-0a87ae2ba916,27,0,,1,1,1,0,0,,07/27/2024 01:10 AM,0,0,0
7,a3a99346-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,6,0,0.0,07/27/2024 01:10 AM,1,6,0
8,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,4,7,0.0,1,1,1,7,0,0.0,07/27/2024 01:10 AM,1,7,0
2,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,13,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,1,1,0
8,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,6,2,0
10,a3aafccb-a135-11e9-9cda-0a87ae2ba916,1,2,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,9,1,0
10,a3a60a65-a135-11e9-9cda-0a87ae2ba916,4,1,0.0,1,1,1,1,0,4.0,07/27/2024 01:10 AM,9,1,4
7,1890602768178733256,7,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,7,0,0
5,1885794833713023406,5,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
5,1929516918167933834,6,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
8,a3a790cc-a135-11e9-9cda-0a87ae2ba916,23,0,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,4,4,0
12,1933956482619414962,3,0,0.0,1,1,1,11,0,0.0,07/27/2024 01:10 AM,1,11,0
2,a3b123c5-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,1,0,1.0,07/27/2024 01:10 AM,1,1,0
4,a3a739e4-a135-11e9-9cda-0a87ae2ba916,16,8,1.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,3,1,0
6,a3af71a9-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,3,3,0
6,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,17,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,4,2,0
2,1963672098315411610,11,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,1,1,0
2,1869786699581020630,11,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
5,a3a9984a-a135-11e9-9cda-0a87ae2ba916,2,4,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
16,a3a9607f-a135-11e9-9cda-0a87ae2ba916,8,6,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,16,0,0
4,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,13,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,3,1,0
2,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,10,3,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,2,0,0
4,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
3,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
16,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,0,5,0.0,1,1,1,7,0,2.0,07/27/2024 01:10 AM,9,7,0
1,a3a9f256-a135-11e9-9cda-0a87ae2ba916,13,4,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
0,a2aa2a53-3439-459b-9345-c21435e99a72,12,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
9,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,7,2,1
3,a3b01578-a135-11e9-9cda-0a87ae2ba916,12,2,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,2,1,0
7,a3b4963f-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,5,0,0.0,07/27/2024 01:10 AM,2,4,0
9,1859027847673133268,1,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,6,3,0
4,a5a5cb39-a6ee-45bc-96a0-6455ae111bad,10,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
7,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,7,0,0
2,a3b443ce-a135-11e9-9cda-0a87ae2ba916,4,0,1.0,1,1,1,1,0,5.0,07/27/2024 01:10 AM,1,1,0
3,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,2,1,0
2,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,8,4,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,0,2,0
6,1934289745311123692,8,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
7,1879439147302566804,3,1,0.0,1,1,1,5,0,0.0,07/27/2024 01:10 AM,2,5,0
15,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,6,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,15,0,0
3,1957713517347478034,15,5,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
5,a3b2513d-a135-11e9-9cda-0a87ae2ba916,1,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
9,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,20,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,8,1,0
1,a3b1e065-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,1,0,2
5,a3a98e37-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
6,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,7,2,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,3,2,0
0,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,15,0,,1,1,1,0,0,,07/27/2024 01:10 AM,0,0,0
3,1927347094828755902,8,0,0.0,1,1,1,1,0,4.0,07/27/2024 01:10 AM,2,1,0
0,a3aff10c-a135-11e9-9cda-0a87ae2ba916,10,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
0,1806753657092916066,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
2,1674190368396028570,0,0,0.0,1,1,1,2,0,0.0,01/22/2023 09:45 PM,0,2,0
0,1674190334036290134,3,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1806749752967643692,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1677249819534170180,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1677249793764366376,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
3,1594046405283107528,5,0,0.0,1,1,1,3,0,0.0,01/22/2023 09:44 PM,0,3,0
0,1674190226662107536,1,0,,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
0,1677249858188875900,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1674190527309818774,0,1,,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
0,1806749718607905164,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
6,1695780074116615022,4,0,0.0,1,1,1,6,0,0.0,01/22/2023 09:45 PM,0,6,0
0,1715846718385914742,2,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1677249875368745118,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1683527933580884970,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
4,1575949515273532128,4,0,0.0,1,1,1,4,0,1.0,01/22/2023 09:47 PM,0,4,0
0,1673852313397164648,2,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1674190664748772496,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
5,1806749731492807130,0,3,0.0,1,1,1,5,0,0.0,05/01/2023 02:51 PM,0,5,0
5,1582242289567815212,2,0,0.0,1,1,1,5,0,0.0,01/22/2023 09:47 PM,0,5,0
0,1806749718607905152,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1806753652797948736,2,0,0.0,1,1,1,0,0,1.0,05/01/2023 03:06 PM,0,0,0
0,1674190342626224740,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
2,1806749748672676376,0,0,0.0,1,1,1,2,0,0.0,05/01/2023 02:51 PM,0,2,0
0,1806749727197839826,4,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1827474409018810992,3,0,,1,1,1,0,0,,06/26/2023 11:14 AM,0,0,0
4,1582242319632586320,2,0,0.0,1,1,1,4,0,1.0,01/22/2023 09:45 PM,0,4,0
0,1674190299676551700,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
3,1594046370923369112,2,3,0.0,1,1,1,3,0,1.0,04/26/2023 08:05 PM,0,3,0
0,1715846705501012842,1,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
1,1674190398460799668,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:45 PM,0,1,0
0,1674190501540014956,2,1,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1674190660453805190,2,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1806753652797948744,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1677249879663712418,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1594046465420805300,8,1,0.0,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
0,1674190527309818776,1,0,,1,1,1,0,0,,01/22/2023 09:47 PM,0,0,0
0,1674190419935636184,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1674190441410472714,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
1,1695776990330095648,2,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:45 PM,0,1,0
0,1806753644208014082,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1674190647568903270,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1563698679731458032,7,1,0.0,1,1,1,0,0,1.0,01/22/2023 09:46 PM,0,0,0
0,1674190278201715172,1,0,0.0,1,1,1,0,0,1.0,01/22/2023 09:46 PM,0,0,0
0,1674190273906747872,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1674190600324262928,4,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1683527974474827792,1,0,0.0,1,1,1,0,0,2.0,01/22/2023 09:45 PM,0,0,0
0,1674190419935636190,1,0,0.0,1,1,1,0,0,1.0,01/22/2023 09:46 PM,0,0,0
0,1806749757262611026,4,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1674190660453805188,2,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1674190153647663368,1,0,,1,1,1,0,0,,01/22/2023 09:47 PM,0,0,0
0,1674190428525570800,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1674190402755766966,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1674190338331257442,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1674190145057728760,0,1,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1674190157942630676,2,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1674190359806093956,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1674190411345701580,2,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1695776950890011384,2,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
1,1674190269611780566,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:46 PM,0,1,0
0,1674190574554459120,1,0,,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
0,1677249845303973994,2,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1436495100903691938,0,0,,0,1,0,0,0,0.0,06/29/2024 10:47 PM,0,0,0
0,1806753657092916058,1,1,0.0,1,1,1,0,0,0.0,05/01/2023 03:06 PM,0,0,0
0,1806749722902872496,3,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
1,1715846691563848032,0,0,1.0,1,1,1,1,0,0.0,01/22/2023 09:44 PM,0,1,0
0,1674190651863870574,2,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1683527950760754174,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
4,1594046456822715150,4,1,0.0,1,1,1,4,0,0.0,01/22/2023 09:46 PM,0,4,0
3,1674190209482238322,0,0,0.0,1,1,1,3,0,0.0,01/22/2023 09:47 PM,0,3,0
1,1715823786785102364,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:46 PM,0,1,0
0,1674190140762761456,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1674190411345701574,1,0,,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
0,1806749722902872490,3,0,,1,1,1,0,0,,05/09/2023 11:43 AM,0,0,0
0,1674190424230603490,2,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1806749722902872480,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1674190591734328324,2,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1715846701206045544,2,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1806753665682850706,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
3,1561012891600925250,4,0,0.0,1,1,1,3,0,0.0,01/22/2023 09:46 PM,0,3,0
2,1674190488655113044,0,0,0.0,1,1,1,2,0,0.0,01/22/2023 09:47 PM,0,2,0
0,1677249793764366370,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
1,1674190488655113048,0,0,0.0,1,1,1,1,0,0.0,05/08/2023 09:39 AM,0,1,0
11,1594046409578074830,0,0,0.0,1,1,1,11,0,4.0,01/22/2023 09:44 PM,0,11,0
0,1674190299676551698,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1571105068000485406,7,2,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1806749761557578336,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1674190269611780562,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
4,1563698718386161684,4,0,0.0,1,1,1,4,0,0.0,01/22/2023 09:46 PM,0,4,0
0,1674190162237597976,1,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1677249823829137482,1,0,,1,1,1,0,0,,01/22/2023 09:47 PM,0,0,0
1,1806753648502981408,0,0,0.0,1,1,1,1,0,0.0,05/01/2023 03:06 PM,0,1,0
0,1674190613209164836,3,0,,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
6,1561012887305957948,2,1,0.0,1,1,1,6,0,0.0,01/22/2023 09:45 PM,0,6,0
0,1674190437115505410,2,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1674190355511126658,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1674190145057728764,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1806753631323112140,2,0,,1,1,1,0,0,0.0,05/01/2023 03:06 PM,0,0,0
0,1674190235252042152,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
1,1571105042230683640,6,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:45 PM,0,1,0
0,1674190372690995872,2,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1674190664748772498,2,0,,1,1,1,0,0,,01/22/2023 09:47 PM,0,0,0
0,1806753639913046782,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1695777015314520896,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1806749725872941466,2,0,,1,1,1,0,0,,05/12/2023 09:34 AM,0,0,0
0,1521690221159885714,0,0,,0,1,0,0,0,0.0,06/29/2024 10:48 PM,0,0,0
0,1594046400988140228,9,0,0.0,1,1,1,0,0,1.0,01/22/2023 09:46 PM,0,0,0
1,1674190200892303712,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:44 PM,0,1,0
1,1674190596029295630,1,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:45 PM,0,1,0
0,1674190282496682476,2,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1563698705501259788,7,1,0.0,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1673852317692131950,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1677249849598941300,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
1,1683527942170819570,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:46 PM,0,1,0
0,1715823822654071770,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
1,1674190450000407314,1,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:47 PM,0,1,0
0,1677249767994562566,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1674190467180276532,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1674190179417467196,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1674190561669557204,3,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1806753657092916062,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1674190346921192042,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1677249789469399070,2,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1674190450000407316,2,0,,1,1,1,0,0,,05/11/2023 11:06 AM,0,0,0
0,1674190282496682478,2,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1695776978415481326,1,0,,1,1,1,0,0,,01/22/2023 09:47 PM,0,0,0
0,1674190626094066746,2,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1806753652797948740,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
2,1594046396693172926,7,0,0.0,1,1,1,2,0,0.0,01/22/2023 09:46 PM,0,2,0
0,1448642179437434486,5,1,,1,1,1,0,0,,01/22/2023 09:47 PM,0,0,0
0,1674190497245047652,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1436495096608724634,4,0,,1,1,1,0,0,0.0,07/28/2022 03:40 PM,0,0,0
0,1677249772289529864,0,1,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
1,1674190303971519000,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:46 PM,0,1,0
0,1806753657092916052,2,0,,1,1,1,0,0,,05/03/2023 04:47 PM,0,0,0
0,1594046448262943690,8,0,0.0,1,1,1,0,0,1.0,01/22/2023 09:44 PM,0,0,0
0,1683527967940622362,1,0,0.0,1,1,1,0,0,2.0,01/22/2023 09:45 PM,0,0,0
1,1594041781399920506,7,1,0.0,1,1,1,1,0,0.0,01/22/2023 09:44 PM,0,1,0
1,1448642162257565286,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:44 PM,0,1,0
0,1715823829734775370,1,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1674190475770211136,1,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1674190647568903268,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
8,1594041777104953202,1,0,0.0,1,1,1,8,0,0.0,01/22/2023 09:44 PM,0,8,0
0,1715846717333651852,2,0,,1,1,1,0,0,0.0,01/22/2023 09:47 PM,0,0,0
2,1571105055115583496,6,0,0.0,1,1,1,2,0,0.0,01/22/2023 09:44 PM,0,2,0
0,1806753657092916072,1,1,0.0,1,1,1,0,0,0.0,05/01/2023 03:06 PM,0,0,0
2,1674190432820538108,0,0,0.0,1,1,1,2,0,0.0,01/22/2023 09:46 PM,0,2,0
0,1806753661387883396,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1806749744377709064,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1594046388103238324,5,1,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1695777010841019090,1,1,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
3,1806749747347777950,0,0,0.0,1,1,1,3,0,0.0,05/01/2023 02:51 PM,0,3,0
0,1674190381280930478,2,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1677249849598941296,2,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1683527931525155818,2,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1594046379513303716,8,1,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1806749757262611012,2,1,0.0,1,1,1,0,0,0.0,05/01/2023 02:51 PM,0,0,0
0,1806753635618079462,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1715823796884267962,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
1,1674190334036290140,0,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:45 PM,0,1,0
0,1674190626094066752,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1677249883958679718,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1683527955055720454,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1806753644208014094,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1674190604619230230,1,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
0,1806753652797948730,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1674190205187271014,2,0,,1,1,1,0,0,0.0,01/22/2023 09:46 PM,0,0,0
0,1806749748672676378,3,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
1,1806749731492807126,3,0,0.0,1,1,1,1,0,0.0,05/01/2023 02:51 PM,0,1,0
1,1674190462885309226,1,0,0.0,1,1,1,1,0,0.0,01/22/2023 09:46 PM,0,1,0
0,1674190321151388222,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1806753657092916076,2,0,,1,1,1,0,0,,05/04/2023 12:46 PM,0,0,0
0,1806749761557578338,4,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1674190621799099446,2,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1677249815239202876,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1677249841009006690,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1674190261021845960,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1674190346921192048,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
4,1594046435347878644,5,0,0.0,1,1,1,4,0,0.0,05/22/2024 03:33 PM,0,4,0
0,1695776948350710232,3,0,,1,1,1,0,0,0.0,01/22/2023 09:44 PM,0,0,0
1,1806753639913046768,0,1,0.0,1,1,1,1,0,0.0,05/01/2023 03:06 PM,0,1,0
1,1575949519568499430,7,0,0.0,1,1,1,1,0,0.0,05/16/2023 09:37 AM,0,1,0
4,1582242285272847904,5,0,0.0,1,1,1,4,0,0.0,01/22/2023 09:44 PM,0,4,0
0,1674190368396028562,1,1,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1715823791080069664,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1806749731492807128,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1806749722902872506,4,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1806749727197839822,4,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1806749757262611036,2,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1674190376985963172,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1677249845303973996,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1677249785174431768,2,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1674190183712434502,1,0,,1,1,1,0,0,,01/22/2023 09:46 PM,0,0,0
0,1806749748672676392,4,0,,1,1,1,0,0,,05/01/2023 02:51 PM,0,0,0
0,1674190540194720686,1,0,,1,1,1,0,0,,01/22/2023 09:44 PM,0,0,0
0,1715823812554906158,1,0,,1,1,1,0,0,,01/22/2023 09:45 PM,0,0,0
0,1806753648502981402,2,0,,1,1,1,0,0,,05/01/2023 03:06 PM,0,0,0
0,1674190239547009454,1,0,,1,1,1,0,0,0.0,01/22/2023 09:45 PM,0,0,0
0,1594046383808271020,9,0,0.0,1,1,1,0,0,1.0,01/22/2023 09:45 PM,0,0,0
